"","Name","Age","Boarded","Position","Lifeboat","Body","Sex","Class","Group","Survived","ID","Adult"
"1347","Black, Mr. D.",41,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1347,TRUE
"1348","Blackman, Mr. H.",24,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1348,TRUE
"1349","Blake, Mr. Percival Albert",22,"S","Trimmer","15",NA,"m",0,"Engineering",TRUE,1349,TRUE
"1350","Blake, Mr. Seaton",26,"S","Mess Steward",NA,NA,"m",0,"Engineering",FALSE,1350,TRUE
"1351","Blake, Mr. Thomas",36,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1351,TRUE
"1352","Blaney, Mr. James",29,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1352,TRUE
"1353","Blann, Mr. Eustace Horatius",21,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1353,TRUE
"1354","Bott, Mr. W.",44,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1354,TRUE
"1355","Bradley, Mr. Patrick Joseph",39,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1355,TRUE
"1356","Brewer, Mr. Henry ""Harry""",30,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1356,TRUE
"1357","Briant, Mr. Albert",34,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1357,TRUE
"1358","Brooks, Mr. J.",25,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1358,TRUE
"1359","Brown, Mr. John",25,"S","Fireman/Stoker",NA,"267MB","m",0,"Engineering",FALSE,1359,TRUE
"1360","Brown, Mr. Joseph James",25,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1360,TRUE
"1361","Burroughs, Mr. Arthur",35,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1361,TRUE
"1362","Burton, Mr. Edward John",32,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1362,TRUE
"1363","Butt, Mr. William John",30,"S","Fireman/Stoker",NA,"77MB","m",0,"Engineering",FALSE,1363,TRUE
"1364","Calderwood, Mr. Hugh",30,"B","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1364,TRUE
"1365","Canner, Mr. J.",40,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1365,TRUE
"1366","Carr, Mr. Richard Stephen",37,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1366,TRUE
"1367","Carter, Mr. James",46,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1367,TRUE
"1368","Casey, Mr. T.",28,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1368,TRUE
"1369","Castleman, Mr. Edward",37,"S","Greaser",NA,"78[?]MB","m",0,"Engineering",FALSE,1369,TRUE
"1370","Cavell, Mr. George Henry",22,"S","Trimmer","15",NA,"m",0,"Engineering",TRUE,1370,TRUE
"1371","Cherrett, Mr. William Victor",24,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1371,TRUE
"1372","Chisnall, Mr. George Alexander",36,"B","Boilermaker",NA,"111MB","m",0,"Engineering",FALSE,1372,TRUE
"1373","Chorley, Mr. John",25,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1373,TRUE
"1374","Clark, Mr. William",39,"S","Fireman/Stoker","15",NA,"m",0,"Engineering",TRUE,1374,TRUE
"1375","Coe, Mr. Harry",21,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1375,TRUE
"1376","Coleman, Mr. John",57,"B","Mess Steward",NA,NA,"m",0,"Engineering",FALSE,1376,TRUE
"1377","Collins, Mr. Samuel",35,"S","Fireman/Stoker","1",NA,"m",0,"Engineering",TRUE,1377,TRUE
"1378","Combes, Mr. George",21,"S","Fireman/Stoker","3",NA,"m",0,"Engineering",TRUE,1378,TRUE
"1379","Cooper, Mr. Harry",26,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1379,TRUE
"1380","Cooper, Mr. James",25,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1380,TRUE
"1381","Copperthwaite, Mr. B.",22,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1381,TRUE
"1382","Corcoran, Mr. Dennis",33,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1382,TRUE
"1383","Cotton, Mr. A.",26,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1383,TRUE
"1384","Couch, Mr. Joseph Henry",45,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1384,TRUE
"1385","Couper, Mr. Robert",30,"S","Fireman/Stoker","3",NA,"m",0,"Engineering",TRUE,1385,TRUE
"1386","Coy, Mr. Francis Ernest George",26,"S","Junior Assistant 3rd Engineer",NA,NA,"m",0,"Engineering",FALSE,1386,TRUE
"1387","Crabb, Mr. H.",23,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1387,TRUE
"1388","Creese, Mr. Henry Philip",44,"B","Deck Engineer",NA,NA,"m",0,"Engineering",FALSE,1388,TRUE
"1389","Crimmins, Mr. James",21,"S","Fireman/Stoker","13",NA,"m",0,"Engineering",TRUE,1389,TRUE
"1390","Cross, Mr. W.",39,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1390,TRUE
"1391","Cunningham, Mr. B.",30,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1391,TRUE
"1392","Curtis, Mr. Arthur",25,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1392,TRUE
"1393","Davies, Mr. Thomas",33,"S","Leading Fireman",NA,NA,"m",0,"Engineering",FALSE,1393,TRUE
"1394","Dawson, Mr. Joseph",23,"S","Trimmer",NA,"227MB","m",0,"Engineering",FALSE,1394,TRUE
"1395","Diaper, Mr. J.",25,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1395,TRUE
"1396","Dickson, Mr. W.",36,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1396,TRUE
"1397","Dilley, Mr. John",30,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1397,TRUE
"1398","Dillon, Mr. Thomas Patrick",25,"S","Trimmer","4",NA,"m",0,"Engineering",TRUE,1398,TRUE
"1399","Dodd, Mr. Edward Charles",38,"B","Junior 3rd Engineer",NA,NA,"m",0,"Engineering",FALSE,1399,TRUE
"1400","Dodds, Mr. Henry Watson",27,"S","Junior Assistant 4th Engineer",NA,NA,"m",0,"Engineering",FALSE,1400,TRUE
"1401","Doel, Mr. Frederick",22,"S","Fireman/Stoker","C",NA,"m",0,"Engineering",TRUE,1401,TRUE
"1402","Dore, Mr. A.",30,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1402,TRUE
"1403","Doyle, Mr. Laurence",27,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1403,TRUE
"1404","Duffy, Mr. William Luke",28,"B","Writer/Engineer's Clerk",NA,NA,"m",0,"Engineering",FALSE,1404,TRUE
"1405","Dyer, Mr. Henry Ryland",24,"S","Senior Assistant 4th Engineer",NA,NA,"m",0,"Engineering",FALSE,1405,TRUE
"1406","Dymond, Mr. Frank",25,"S","Fireman/Stoker","15",NA,"m",0,"Engineering",TRUE,1406,TRUE
"1407","Eagle, Mr. Alfred James",22,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1407,TRUE
"1408","Eastman, Mr. Charles",44,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1408,TRUE
"1409","Elliott, Mr. Everett Edward",23,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1409,TRUE
"1410","Ervine, Mr. Albert George",18,"B","Assistant Electrician",NA,NA,"m",0,"Engineering",FALSE,1410,TRUE
"1411","Evans, Mr. Williams",32,"S","Trimmer",NA,"31MB","m",0,"Engineering",FALSE,1411,TRUE
"1412","Farquharson, Mr. William Edward",39,"S","Senior 2nd Engineer",NA,NA,"m",0,"Engineering",FALSE,1412,TRUE
"1413","Fay, Mr. Thomas",30,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1413,TRUE
"1414","Ferrary, Mr. Anton",33,"S","Trimmer",NA,"308M{?}[18]","m",0,"Engineering",FALSE,1414,TRUE
"1415","Ferris, Mr. William",38,"S","Leading Fireman",NA,NA,"m",0,"Engineering",FALSE,1415,TRUE
"1416","Fitzpatrick, Mr. Charles W.N.",30,"S","Mess Steward","B","-","m",0,"Engineering",TRUE,1416,TRUE
"1417","Flarty, Mr. Edward",52,"S","Fireman/Stoker","2",NA,"m",0,"Engineering",TRUE,1417,TRUE
"1418","Ford. Mr. H.",22,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1418,TRUE
"1419","Ford, Mr. Thomas",30,"S","Leading Fireman",NA,NA,"m",0,"Engineering",FALSE,1419,TRUE
"1420","Foster, Mr. A.",37,"S","Engineering Storekeeper",NA,NA,"m",0,"Engineering",FALSE,1420,TRUE
"1421","Fraser, Mr. James",29,"B","Junior Assistant Third Engineer",NA,NA,"m",0,"Engineering",FALSE,1421,TRUE
"1422","Fraser, Mr. James",29,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1422,TRUE
"1423","Fredricks, Mr. Walter Francis",20,"S","Trimmer","15",NA,"m",0,"Engineering",TRUE,1423,TRUE
"1424","Fryer, Mr. Albert Ernest",26,"S","Trimmer","13",NA,"m",0,"Engineering",TRUE,1424,TRUE
"1425","Geer, Mr. Alfred Ernest",24,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1425,TRUE
"1426","Godley, Mr. George",38,"S","Fireman/Stoker","2",NA,"m",0,"Engineering",TRUE,1426,TRUE
"1427","Godwin, Mr. Frederick Charles",36,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1427,TRUE
"1428","Golder, Mr. Martin W.",32,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1428,TRUE
"1429","Gordon, Mr. J.",29,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1429,TRUE
"1430","Goree, Mr. Frank",28,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1430,TRUE
"1431","Gosling, Mr. Bertram James",22,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1431,TRUE
"1432","Gosling, Mr. S.",26,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1432,TRUE
"1433","Gradidge, Mr. Ernest E.",32,"S","Fireman/Stoker",NA,"276MB","m",0,"Engineering",FALSE,1433,TRUE
"1434","Graham, Mr. Thomas Gibson",28,"B","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1434,TRUE
"1435","Green, Mr. George",41,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1435,TRUE
"1436","Gregory, Mr. David",43,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1436,TRUE
"1437","Gumery, Mr. George",24,"S","Mess Steward",NA,NA,"m",0,"Engineering",FALSE,1437,TRUE
"1438","Hagan, Mr. John",30,"B","Fireman/Stoker","3",NA,"m",0,"Engineering",TRUE,1438,TRUE
"1439","Hall, Mr. Joseph",32,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1439,TRUE
"1440","Hallett, Mr. George",23,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1440,TRUE
"1441","Hands, Mr. Bernard",34,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1441,TRUE
"1442","Hannam, Mr. George",30,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1442,TRUE
"1443","Harris, Mr. Edward",29,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1443,TRUE
"1444","Harris, Mr. Frederick",34,"S","Fireman/Stoker","14",NA,"m",0,"Engineering",TRUE,1444,TRUE
"1445","Harrison, Mr. Norman",39,"B","Assistant Second Engineer",NA,NA,"m",0,"Engineering",FALSE,1445,TRUE
"1446","Harvey, Mr. Herbert Gifford",34,"S","Junior Assistant Second Engineer",NA,NA,"m",0,"Engineering",FALSE,1446,TRUE
"1447","Haslin, Mr. James",45,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1447,TRUE
"1448","Hart, Mr. James",58,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1448,TRUE
"1449","Head, Mr. Arthur",24,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1449,TRUE
"1450","Hebb, Mr. A.",20,"S","Trimmer","B",NA,"m",0,"Engineering",TRUE,1450,TRUE
"1451","Hendrickson, Mr. Charles Osker",29,"S","Leading Fireman","1",NA,"m",0,"Engineering",TRUE,1451,TRUE
"1452","Hesketh, Mr. John Henry",33,"B","Junior Second Engineer",NA,NA,"m",0,"Engineering",FALSE,1452,TRUE
"1453","Hill, Mr. James",25,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1453,TRUE
"1454","Hinton, Mr. Steven William",31,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1454,TRUE
"1455","Hosking, Mr. George Fox",36,"S","Senior Third Engineer",NA,NA,"m",0,"Engineering",FALSE,1455,TRUE
"1456","Hunt, Mr. Albert",22,"S","Trimmer","C",NA,"m",0,"Engineering",TRUE,1456,TRUE
"1457","Hunt, Mr. T.",28,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1457,TRUE
"1458","Hurst, Mr. Charles",41,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1458,TRUE
"1459","Hurst, Mr. Walter",27,"S","Fireman/Stoker","B",NA,"m",0,"Engineering",TRUE,1459,TRUE
"1460","Ingram, Mr. Charles",20,"S","Trimmer",NA,"204MB[19]","m",0,"Engineering",FALSE,1460,TRUE
"1461","Instance, T.",33,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1461,TRUE
"1462","Jackopson, Mr. John Henry",30,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1462,TRUE
"1463","Jago, Mr. Joseph",59,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1463,TRUE
"1464","James, Mr. Thomas",27,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1464,TRUE
"1465","Jarvis, Mr. William",37,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1465,TRUE
"1466","Joas, Mr. N.",38,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1466,TRUE
"1467","Judd, Mr. Charles E.",32,"S","Fireman/Stoker","B",NA,"m",0,"Engineering",TRUE,1467,TRUE
"1468","Jukes, Mr. James",35,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1468,TRUE
"1469","Jupe, Mr. Herbert",31,"S","Assistant Electrician",NA,"73MB","m",0,"Engineering",FALSE,1469,TRUE
"1470","Kaspar, Mr. Franz V.",40,"S","Fireman/Stoker","9",NA,"m",0,"Engineering",TRUE,1470,TRUE
"1471","Kearl, Mr. Charles H.",44,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1471,TRUE
"1472","Kearl, Mr. G.",24,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1472,TRUE
"1473","Keegan, Mr. James",38,"S","Leading Fireman",NA,NA,"m",0,"Engineering",FALSE,1473,TRUE
"1474","Kelly, Mr. James",44,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1474,TRUE
"1475","Kelly, Mr. William",23,"B","Assistant Electrician",NA,NA,"m",0,"Engineering",FALSE,1475,TRUE
"1476","Kemish, Mr. George",22,"S","Fireman/Stoker","9",NA,"m",0,"Engineering",TRUE,1476,TRUE
"1477","Kemp, Mr. Thomas Hulman",43,"S","Assistant Fourth Engineer",NA,NA,"m",0,"Engineering",FALSE,1477,TRUE
"1478","Kenchenten, Mr. Frederick",37,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1478,TRUE
"1479","Kerr, Mr. Thomas",26,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1479,TRUE
"1480","Kinsella, Mr. Louis",30,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1480,TRUE
"1481","Kirkham, Mr. James",43,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1481,TRUE
"1482","Knowles, Mr. Thomas",39,"S","Fireman's Messman","C",NA,"m",0,"Engineering",TRUE,1482,TRUE
"1483","Lahy, Mr. Thomas E.",32,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1483,TRUE
"1484","Lee. Mr. Henry",18,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1484,TRUE
"1485","Light, Mr. Charles",23,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1485,TRUE
"1486","Light, Mr. W.",47,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1486,TRUE
"1487","Lindsay, Mr. William Charles",30,"S","Fireman/Stoker","B",NA,"m",0,"Engineering",TRUE,1487,TRUE
"1488","Loyd, Mr. W.",29,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1488,TRUE
"1489","Long, Mr. Frank",28,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1489,TRUE
"1490","Long, Mr. William",36,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1490,TRUE
"1491","Mackie, Mr. William Dickson",32,"B","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1491,TRUE
"1492","Major, Mr. William",32,"S","Fireman/Stoker","13",NA,"m",0,"Engineering",TRUE,1492,TRUE
"1493","Marett, Mr. George John",27,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1493,TRUE
"1494","Marsh, Mr. Frederick Charles",28,"S","Fireman/Stoker",NA,"268MB","m",0,"Engineering",FALSE,1494,TRUE
"1495","Maskell, Mr. L.A.",25,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1495,TRUE
"1496","Mason, Mr. Frank Archibald Robert",32,"S","Fireman/Stoker","B",NA,"m",0,"Engineering",TRUE,1496,TRUE
"1497","Mason, Mr. James",39,"S","Leading Fireman",NA,NA,"m",0,"Engineering",FALSE,1497,TRUE
"1498","May Jr., Mr. Arthur William",23,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1498,TRUE
"1499","May Sr., Mr. Arthur William",60,"S","Fireman's Messman",NA,NA,"m",0,"Engineering",FALSE,1499,TRUE
"1500","Mayo, Mr. William Peter",27,"S","Leading Fireman",NA,"117MB","m",0,"Engineering",FALSE,1500,TRUE
"1501","Mayzes, Mr. Thomas",25,"S","Fireman/Stoker","3",NA,"m",0,"Engineering",TRUE,1501,TRUE
"1502","McAndrew, Mr. Thomas Patrick",38,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1502,TRUE
"1503","McAndrews, Mr. William",23,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1503,TRUE
"1504","McCastlen, Mr. William",38,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1504,TRUE
"1505","McCubbin, Mr. Lee",38,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1505,TRUE
"1506","McGann, Mr. James",29,"S","Trimmer","B",NA,"m",0,"Engineering",TRUE,1506,TRUE
"1507","McGarvey, Mr. Edward Joseph",34,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1507,TRUE
"1508","McGaw, Mr. Errol Victor",30,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1508,TRUE
"1509","McGregor, Mr. J. (John Brown Niven)",30,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1509,TRUE
"1510","McInerney, Mr. Thomas",38,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1510,TRUE
"1511","McInytre, Mr. William",22,"S","Trimmer","A",NA,"m",0,"Engineering",TRUE,1511,TRUE
"1512","McQuillan, Mr. William",32,"B","Fireman/Stoker",NA,"183MB","m",0,"Engineering",FALSE,1512,TRUE
"1513","McRae, Mr. William Alexander",32,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1513,TRUE
"1514","McReynolds, Mr. William",22,"B","Junior Sixth Engineer",NA,NA,"m",0,"Engineering",FALSE,1514,TRUE
"1515","Middleton, Mr. Alfred Pirrie",17,"S","Assistant Electrician",NA,NA,"m",0,"Engineering",FALSE,1515,TRUE
"1516","Milford, Mr. George",28,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1516,TRUE
"1517","Millar, Mr. Robert",27,"S","Extra Fifth Engineer",NA,NA,"m",0,"Engineering",FALSE,1517,TRUE
"1518","Millar, Mr. Thomas",33,"B","Assistant Deck Engineer",NA,NA,"m",0,"Engineering",FALSE,1518,TRUE
"1519","Mintram, Mr. William",46,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1519,TRUE
"1520","Mitchell, Mr. Lawrence (Lorenzo)",19,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1520,TRUE
"1521","Moore, Mr. John J.",29,"S","Fireman/Stoker","3",NA,"m",0,"Engineering",TRUE,1521,TRUE
"1522","Moore, Mr. Ralph",21,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1522,TRUE
"1523","Moores, Mr. Richard Henry",44,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1523,TRUE
"1524","Morgan, Mr. Arthur Herbert",27,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1524,TRUE
"1525","Morgan, Mr. Thomas A.",26,"S","Fireman/Stoker",NA,"302MB","m",0,"Engineering",FALSE,1525,TRUE
"1526","Morrell, Mr. R. (Albert White)",21,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1526,TRUE
"1527","Morris, Mr. Arthur",30,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1527,TRUE
"1528","Morris, Mr. William Edward",23,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1528,TRUE
"1529","Moyes, Mr. William Young",23,"B","Senior Sixth Engineer",NA,NA,"m",0,"Engineering",FALSE,1529,TRUE
"1530","Murdock, Mr. William",34,"B","Fireman/Stoker","B",NA,"m",0,"Engineering",TRUE,1530,TRUE
"1531","Nettleton, Mr. George Walter",29,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1531,TRUE
"1532","Newman, Mr. Charles Thomas",32,"S","Engineering Storekeeper",NA,NA,"m",0,"Engineering",FALSE,1532,TRUE
"1533","Noon, Mr. John",35,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1533,TRUE
"1534","Norris, Mr. James",22,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1534,TRUE
"1535","Noss, Mr. Bertram Arthur",21,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1535,TRUE
"1536","Noss, Mr. Henry",31,"S","Fireman/Stoker","15",NA,"m",0,"Engineering",TRUE,1536,TRUE
"1537","Nutbean, Mr. William",31,"S","Fireman/Stoker","3",NA,"m",0,"Engineering",TRUE,1537,TRUE
"1538","O'Connor, Mr. John",25,"S","Trimmer","B",NA,"m",0,"Engineering",TRUE,1538,TRUE
"1539","Olive, Mr. Charles",31,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1539,TRUE
"1540","Oliver, Mr. H.",32,"S","Fireman/Stoker","3",NA,"m",0,"Engineering",TRUE,1540,TRUE
"1541","Othen, Mr. Charles",36,"S","Fireman/Stoker","11",NA,"m",0,"Engineering",TRUE,1541,TRUE
"1542","Paice, Mr. Richard Charles John",32,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1542,TRUE
"1543","Painter, Mr. Charles",31,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1543,TRUE
"1544","Painter, Mr. Frank",29,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1544,TRUE
"1545","Palles, Mr. Thomas Henry Michael",45,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1545,TRUE
"1546","Parsons, Mr. Frank Alfred",27,"B","Senior Fifth Engineer",NA,NA,"m",0,"Engineering",FALSE,1546,TRUE
"1547","Pearce, Mr. John",28,"S","Fireman/Stoker","15",NA,"m",0,"Engineering",TRUE,1547,TRUE
"1548","Pelham, Mr. George",39,"S","Trimmer","16",NA,"m",0,"Engineering",TRUE,1548,TRUE
"1549","Perry, Mr. Edgar Lionel",19,"S","Trimmer","2",NA,"m",0,"Engineering",TRUE,1549,TRUE
"1550","Perry, Mr. Henry Frederick",23,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1550,TRUE
"1551","Phillips, Mr. G.",27,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1551,TRUE
"1552","Pitfield, Mr. William James",25,"S","Greaser",NA,NA,"m",0,"Engineering",FALSE,1552,TRUE
"1553","Podesta, Mr. John",25,"S","Fireman/Stoker","3",NA,"m",0,"Engineering",TRUE,1553,TRUE
"1554","Pond, Mr. George",32,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1554,TRUE
"1555","Prangnell, Mr. George",31,"S","Greaser","B",NA,"m",0,"Engineering",TRUE,1555,TRUE
"1556","Preston, Mr. Thomas Charles Alfred",20,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1556,TRUE
"1557","Priest, Mr. Arthur J.",23,"S","Fireman/Stoker","15",NA,"m",0,"Engineering",TRUE,1557,TRUE
"1558","Proudfoot, Mr. Richard Royston",22,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1558,TRUE
"1559","Pugh, Mr. Percy",31,"S","Leading Fireman",NA,NA,"m",0,"Engineering",FALSE,1559,TRUE
"1560","Pusey, Mr. William Robert Holland",24,"S","Fireman/Stoker","1",NA,"m",0,"Engineering",TRUE,1560,TRUE
"1561","Ranger, Mr. Thomas G.",29,"S","Greaser","4",NA,"m",0,"Engineering",TRUE,1561,TRUE
"1562","Read, Mr. Joseph",20,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1562,TRUE
"1563","Reed, Mr. Robert",30,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1563,TRUE
"1564","Reeves, Mr. Robert",30,"S","Fireman/Stoker",NA,"280MB","m",0,"Engineering",FALSE,1564,TRUE
"1565","Rice, Mr. Charles",32,"S","Fireman/Stoker","10",NA,"m",0,"Engineering",TRUE,1565,TRUE
"1566","Richards, Mr. Joseph James",30,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1566,TRUE
"1567","Rickman, Mr. George Albert",36,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1567,TRUE
"1568","Roberts, Mr. Robert George",35,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1568,TRUE
"1569","Rous, Mr. Arthur John",26,"S","Plumber",NA,NA,"m",0,"Engineering",FALSE,1569,TRUE
"1570","Rudd, Mr. Henry",23,"S","Engineering Storkeeper",NA,"86MB","m",0,"Engineering",FALSE,1570,TRUE
"1571","Rutter, Mr. Sidney",27,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1571,TRUE
"1572","Sangster, Mr. Charles Edward",30,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1572,TRUE
"1573","Saunders, Mr. Thomas",31,"S","Fireman/Stoker",NA,NA,"m",0,"Engineering",FALSE,1573,TRUE
"1574","Saunders, Mr. W.",30,"S","Fireman/Stoker",NA,"184MB","m",0,"Engineering",FALSE,1574,TRUE
"1575","Saunders, Mr. W.",23,"S","Trimmer",NA,NA,"m",0,"Engineering",FALSE,1575,TRUE
